num_skills,num_educations,num_experiences,num_certifications,has_bio,has_headline,has_linkedin,has_github,has_skill_aws,has_skill_azure,has_skill_communication,has_skill_data_analysis,has_skill_django,has_skill_gcp,has_skill_git,has_skill_javascript,has_skill_leadership,has_skill_machine_learning,has_skill_problem_solving,has_skill_project_management,has_skill_python,has_skill_react,has_skill_sql,num_projects,target_score
3,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,63
6,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,40
2,1,3,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,100
5,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,2,100
3,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,93
5,1,0,2,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,92
4,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,40
1,1,3,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,100
4,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,72
1,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40
3,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,76
5,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,2,100
8,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,40
8,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,2,100
6,2,3,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,2,100
6,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2,100
4,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,4,100
2,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,100
6,2,0,2,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,2,100
8,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,2,100
5,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,98
4,1,2,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,40
1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,94
8,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,85
7,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,3,100
1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40
5,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,40
2,0,0,2,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,91
7,2,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,2,100
7,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,40
3,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,95
5,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,3,100
8,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,3,100
8,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,2,90
4,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,40
6,1,2,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,2,100
6,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,2,100
4,1,3,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,2,100
6,2,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,100
6,2,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,100
6,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,3,100
8,1,0,2,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,96
3,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,82
6,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,79
6,1,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,100
8,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,40
3,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,40
2,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40
4,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,82
4,2,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,100
3,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,85
2,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,87
3,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,100
9,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,99
2,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,100
7,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,95
3,1,2,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,40
2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,75
6,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,4,100
1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,100
7,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,40
4,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,2,97
6,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,2,77
7,1,1,2,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,100
7,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,100
3,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,79
2,1,2,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,40
4,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,4,100
5,1,2,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,100
2,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,40
1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40
2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,40
5,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,2,86
8,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,100
1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,84
6,1,3,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,100
5,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,40
5,1,1,2,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,4,100
2,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,81
8,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,3,100
3,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,83
6,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,40
6,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,2,100
6,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,4,100
1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,80
5,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,2,100
2,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40
3,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4,100
5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,2,81
7,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,100
3,1,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,40
1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40
2,1,2,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,100
4,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,100
6,1,0,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,95
1,1,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,100
1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40
5,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,97
4,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,87
2,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,81
8,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,100
3,1,2,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,3,100
2,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,40
4,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,40
6,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,2,100
1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40
3,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,76
8,1,0,2,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,3,100
3,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,88
1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,96
5,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,3,100
7,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,100
1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,81
1,1,3,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100
6,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,87
7,1,3,2,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,40
6,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,2,100
7,0,0,2,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,2,95
4,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,3,100
4,1,2,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,3,100
6,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,40
1,1,1,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,100
3,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,40
3,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,99
5,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,40
6,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,40
3,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,93
4,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,2,100
4,2,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,40
4,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,95
1,2,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,100
4,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,100
5,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,100
5,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,100
7,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,40
4,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3,100
5,2,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,40
4,1,2,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,40
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,67
2,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,77
1,1,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100
1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,98
7,1,0,2,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,3,100
2,2,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,100
5,1,0,2,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,40
4,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,40
6,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,88
2,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,40
4,2,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,4,100
6,1,2,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,2,100
5,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,4,100
6,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,3,100
4,2,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,100
4,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,100
2,1,1,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,100
6,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,100
2,2,2,2,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,100
3,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,100
4,2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,100
5,1,0,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,40
5,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,99
4,1,1,2,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,40
1,1,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,100
7,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,93
3,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,78
6,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,40
6,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,2,89
4,1,0,2,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,2,98
4,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,3,91
4,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,2,83
5,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,3,95
2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,67
6,2,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,40
3,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3,89
6,2,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,40
1,1,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,95
4,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,80
9,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,87
8,1,2,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,100
7,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,3,91
5,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,40
5,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,75
8,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,40
9,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,100
6,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,2,100
1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
7,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,4,100
6,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,40
5,1,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,2,100
1,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40
5,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,2,100
2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,40
8,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,3,100
7,2,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,99
5,1,0,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,40
8,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,40
7,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,2,100
2,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,75
8,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,3,100
6,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,2,86
2,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,79
3,2,0,2,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,40
4,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,100
1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40
4,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,77
4,1,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,40
4,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,3,100
4,0,2,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2,100
4,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,86
6,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,83
3,1,0,2,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,40
6,1,1,2,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,2,100
4,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,3,88
7,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,2,95
4,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,4,100
5,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,3,100
1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,86
5,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,80
7,1,1,2,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,4,100
4,2,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,2,100
5,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,93
2,2,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,100
7,1,2,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,4,100
2,2,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,98
4,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,90
8,1,1,2,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,3,100
3,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,100
3,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,94
4,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,3,100
4,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,88
7,1,1,2,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,100
5,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,4,100
2,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40
3,2,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,100
4,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,73
2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,94
4,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,3,100
1,1,3,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,100
6,1,0,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,40
11,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,2,100
4,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,3,97
5,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,2,80
5,1,2,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,2,100
1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,92
3,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,97
1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40
3,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,40
8,2,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,2,100
5,0,1,2,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,4,100
5,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,40
5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2,100
4,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,40
6,1,2,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,4,100
3,2,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,100
4,1,2,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2,100
5,1,1,2,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,2,100
2,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,88
3,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,40
4,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,92
3,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,100
5,2,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,2,100
3,1,1,2,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,91
6,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,91
3,2,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,40
2,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,75
8,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,2,95
6,1,2,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,2,100
5,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,2,100
3,1,2,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,100
6,2,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,40
7,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,40
6,1,1,2,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,100
1,2,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,100
5,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,3,99
5,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,93
1,1,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40
